# Coastal Front                  
#                    
# VORTAC HMR                  
2 37 X 21 50 1 1375 119100 10980 10985 0 0 0 1400 1425 0 119125 3763 3761 3762 21
#                    
# Satenas                   
4033 38 X 22 50 1 1450 119150 10985 10990 0 0 0 1475 1500 0 119175 3766 3764 3765 22
#                    
# Stockholm Arlanda                  
4032 39 X 23 80 1 1525 119200 10995 11000 11005 11010 0 1550 1575 0 119225 3769 3767 3768 23
#                    
# Växjö/Kronoberg                   
49 40 X 24 50 1 1600 119250 11015 11020 0 0 0 1625 1650 0 119275 3772 3770 3771 24
#                    
# Visby                   
27 41 X 25 50 1 1675 119300 11020 11025 0 0 0 1700 1725 0 119325 3775 3773 3774 25
#                    
# Kristiansand                   
2146 42 X 26 50 1 1750 119350 11025 11030 0 0 0 1775 1800 0 119375 3778 3776 3777 26
#                    
# Oslo Gardermoen                   
2145 43 X 27 50 1 1825 119400 11035 11040 11045 11050 0 1850 1875 0 119425 3781 3779 3780 27
#                    
# Rygge                   
4419 44 X 28 50 1 1900 119450 11055 11060 0 0 0 1925 1950 0 119475 3784 3782 3783 28
#                    
# Stavanger Sola                   
2147 45 X 29 50 1 1975 119500 11060 11065 0 0 0 2000 2025 0 119525 3787 3785 3786 29
#                    
# Berlin Gatow                  
4437 46 X 30 80 1 2050 119550 11070 11075 11080 11085 0 2075 2100 0 119575 3790 3788 3789 30
#                    
# Berlin Tegel                  
60 47 X 31 50 1 2125 119600 11090 11095 11100 11105 0 2150 2175 0 119625 3793 3791 3792 31
#                    
# Berlin Tempelhof                  
4327 48 X 32 50 1 2200 119650 11110 11115 11120 11125 0 2225 2250 0 119675 3796 3794 3795 32
#                    
# Bremen                   
115 49 X 33 50 1 2275 119700 11130 11135 0 0 0 2300 2325 0 119725 3799 3797 3798 33
#                    
# Celle                   
4431 50 X 34 50 1 2350 119750 11135 11140 0 0 0 2375 2400 0 119775 3802 3800 3801 34
#                    
# Eggbek                   
4422 51 X 35 50 1 2425 119800 11140 11145 0 0 0 2450 2475 0 119825 3805 3803 3804 35
#                    
# Fassberg                   
4432 52 X 36 50 1 2500 119850 11145 11150 0 0 0 2525 2550 0 119875 3808 3806 3807 36
#                    
# Hamburg Fuhlsbuettel                   
111 53 X 37 50 1 2575 119900 11150 11155 0 0 0 2600 2625 0 119925 3811 3809 3810 37
#                    
# Hohn                   
8 54 X 38 50 1 2650 119950 11155 11160 0 0 0 2675 2700 0 119975 3814 3812 3813 38
#                    
# Hopsten                   
4433 55 X 39 50 1 2725 120000 11160 11165 0 0 0 2750 2775 0 120025 3817 3815 3816 39
#                    
# Husum                   
4423 56 X 40 50 1 2800 120050 11165 11170 0 0 0 2825 2850 0 120075 3820 3818 3819 40
#                    
# Jever                   
4427 57 X 41 50 1 2875 120100 11170 11175 0 0 0 2900 2925 0 120125 3823 3821 3822 41
#                    
# Kiel                   
4425 58 X 42 50 1 2950 120150 11175 11180 0 0 0 2975 3000 0 120175 3826 3824 3825 42
#                    
# Leck                   
4421 59 X 43 50 1 3025 120200 11180 11185 0 0 0 3050 3075 0 120225 3829 3827 3828 43
#                    
# Luebeck                   
114 60 X 44 50 1 3100 120250 11185 11190 0 0 0 3125 3150 0 120275 3832 3830 3831 44
#                    
# Nordholz                   
4 61 X 45 50 1 3175 120300 11190 11195 0 0 0 3200 3225 0 120325 3835 3833 3834 45
#                    
# Oldenburg                   
4428 62 X 46 50 1 3250 120350 11195 11200 0 0 0 3275 3300 0 120375 3838 3836 3837 46
#                    
# Schleswig                   
4424 63 X 47 50 1 3325 120400 11200 11205 0 0 0 3350 3375 0 120425 3841 3839 3840 47
#                    
# Sytl                   
4420 64 X 48 50 1 3400 120450 11205 11210 0 0 0 3425 3450 0 120475 3844 3842 3843 48
#                    
# Wittmundhafen                    
13 65 X 49 50 1 3475 120500 11210 11215 0 0 0 3500 3525 0 120525 3847 3845 3846 49
#                    
# Wunstorf                   
4430 66 X 50 50 1 3550 120550 11215 11220 0 0 0 3575 3600 0 120575 3850 3848 3849 50
#                    
# Berlin  Schoenefeld                  
4404 67 X 51 80 1 3625 120600 11225 11230 11235 11240 0 3650 3675 0 120625 3853 3851 3852 51
#                    
# Brandenburg                   
4404 68 X 52 50 1 3700 120650 11245 11250 0 0 0 3725 3750 0 120675 3856 3854 3855 52
#                    
# Damgarten                   
4406 69 X 53 50 1 3775 120700 11250 11255 0 0 0 3800 3825 0 120725 3859 3857 3858 53
#                    
# Finow                   
4407 70 X 54 50 1 3850 120750 11255 11260 0 0 0 3875 3900 0 120775 3862 3860 3861 54
#                    
# Laage                   
4402 71 X 55 50 1 3925 120800 11260 11265 0 0 0 3950 3975 0 120825 3865 3863 3864 55
#                    
# Laerz                   
4408 72 X 56 50 1 4000 120850 11265 11270 0 0 0 4025 4050 0 120875 3868 3866 3867 56
#                    
# Mahlwinkel                   
4435 73 X 57 50 1 4075 120900 11270 11275 0 0 0 4100 4125 0 120925 3871 3869 3870 57
#                    
# Marxwalde                   
4400 74 X 58 50 1 4150 120950 11275 11280 0 0 0 4175 4200 0 120975 3874 3872 3873 58
#                    
# Neubrandenburg                   
7 75 X 59 50 1 4225 121000 11280 11285 0 0 0 4250 4275 0 121025 3877 3875 3876 59
#                    
# Oranienburg                   
4255 76 X 60 50 1 4300 121050 11285 11290 0 0 0 4325 4350 0 121075 3880 3878 3879 60
#                    
# Peenemuende                   
125 77 X 61 50 1 4375 121100 11290 11295 0 0 0 4400 4425 0 121125 3883 3881 3882 61
#                    
# Neuruppin                   
4410 78 X 62 50 1 4450 121150 11295 11300 0 0 0 4475 4500 0 121175 3886 3884 3885 62
#                    
# Schwerin-Parchim                   
4401 79 X 63 50 1 4525 121200 11300 11305 0 0 0 4550 4575 0 121225 3889 3887 3888 63
#                    
# Stendal                   
4412 80 X 64 50 1 4600 121250 11305 11310 0 0 0 4625 4650 0 121275 3892 3890 3891 64
#                    
# Templin                   
4409 81 X 65 50 1 4675 121300 11310 11315 0 0 0 4700 4725 0 121325 3895 3893 3894 65
#                    
# Tutow                   
4426 82 X 66 50 1 4750 121350 11315 11320 0 0 0 4775 4800 0 121375 3898 3896 3897 66
#                    
# Werneuchen                   
4411 83 X 67 50 1 4825 121400 11320 11325 0 0 0 4850 4875 0 121425 3901 3899 3900 67
#                    
# Wittstock                    
4405 84 X 68 50 1 4900 121450 11325 11330 0 0 0 4925 4950 0 121475 3904 3902 3903 68
#                    
# Babie Doły                  
11 85 X 69 50 1 4975 121500 11330 11335 0 0 0 5000 5025 0 121525 3907 3905 3906 69
#                    
# Babimost                   
4385 86 X 70 50 1 5050 121550 11335 11340 0 0 0 5075 5100 0 121575 3910 3908 3909 70
#                    
# Bydgoszcz                   
4386 87 X 71 50 1 5125 121600 11340 11345 0 0 0 5150 5175 0 121625 3913 3911 3912 71
#                    
# Debrzno                   
4388 88 X 72 50 1 5200 121650 11345 11350 0 0 0 5225 5250 0 121675 3916 3914 3915 72
#                    
# Cewice                   
47 89 X 73 50 1 5275 121700 11350 11355 0 0 0 5300 5325 0 121725 3919 3917 3918 73
#                    
# Chojna                   
4397 90 X 74 50 1 5350 121750 11355 11360 0 0 0 5375 5400 0 121775 3922 3920 3921 74
#                    
# Goleniow                   
4389 91 X 75 50 1 5425 121800 11360 11365 0 0 0 5450 5475 0 121825 3925 3923 3924 75
#                    
# Kakolewo                   
4390 92 X 76 50 1 5500 121850 11365 11370 0 0 0 5525 5550 0 121875 3928 3926 3927 76
#                    
# Kluczewo                   
4936 93 X 77 50 1 5575 121900 11370 11375 0 0 0 5600 5625 0 121925 3931 3929 3930 77
#                    
# Kołobrzeg                   
4399 94 X 78 50 1 5650 121950 11375 11380 0 0 0 5675 5700 0 121975 3934 3932 3933 78
#                    
# Malbork                   
4394 95 X 79 50 1 5725 122000 11380 11385 0 0 0 5750 5775 0 122025 3937 3935 3936 79
#                    
# Mirosławiec                   
46 96 X 80 50 1 5800 122050 11385 11390 0 0 0 5825 5850 0 122075 3940 3938 3939 80
#                    
# Nadarzyce                   
4398 97 X 81 50 1 5875 122100 11390 11395 0 0 0 5900 5925 0 122125 3943 3941 3942 81
#                    
# Pila                   
4387 98 X 82 50 1 5950 122150 11395 11400 0 0 0 5975 6000 0 122175 3946 3944 3945 82
#                    
# Powidz                   
4384 99 X 83 50 1 6025 122200 11400 11405 0 0 0 6050 6075 0 122225 3949 3947 3948 83
#                    
# Poznań Krzesiny                  
4034 100 X 84 50 1 6100 122250 11405 11410 0 0 0 6125 6150 0 122275 3952 3950 3951 84
#                    
# Słupsk                   
4393 101 X 85 50 1 6175 122300 11410 11415 0 0 0 6200 6225 0 122325 3955 3953 3954 85
#                    
# Śniatowo                   
4391 102 X 86 50 1 6250 122350 11415 11420 0 0 0 6275 6300 0 122375 3958 3956 3957 86
#                    
# Świdwin                   
25 103 X 87 50 1 6325 122400 11420 11425 0 0 0 6350 6375 0 122425 3961 3959 3960 87
#                    
# Zegrze Pomorskie                   
4392 104 X 88 50 1 6400 122450 11425 11430 0 0 0 6425 6450 0 122475 3964 3962 3963 88
#                    
# Leeuwarden                   
4413 105 X 89 50 1 6475 122500 11435 11440 11445 11450 0 6500 6525 0 122525 3967 3965 3966 89
#                    
# Twente                   
4414 106 X 90 50 1 6550 122550 11440 11445 0 0 0 6575 6600 0 122575 3970 3968 3969 90
